1906524215;ABI;201601;81501;815;MALE;XXXXXXXX;mm,üpklhömh;Angelika;Im Rottfeld;4;;58285;Gevelsberg;DEU;17.10.1986;128909;test@test-mexxon.com
926251011;ABI;201601;81501;815;MALE;XXXXXXXX;mm,üpklhömh;Andreas;Wildenbruchstr.;24;;66903;Altenkirchen;DEU;20.01.1986;128910;test@test-mexxon.com
1560645027;ABI;201601;81501;815;MALE;XXXXXXXX;mm,üpklhömh;Mandy;Waldstr.;10;;19055;Schwerin;DEU;10.12.1983;128911;test@test-mexxon.com
101418627;ABI;201601;81501;815;MALE;XXXXXXXX;mm,üpklhömh;Katica;Bruno-Taut-Ring;110;;31234;Edemissen;DEU;08.08.1991;128912;test@test-mexxon.com
1507395594;ABI;201601;81501;815;FEMALE;XXXXXXXX;mm,üpklhömh;Gabriele;Gitschiner Str.;78;;59425;Unna;DEU;07.07.1981;128913;test@test-mexxon.com
1597182240;ABI;201601;81501;815;MALE;XXXXXXXX;mm,üpklhömh;Walter Johann;An der Untermühle;84;;41836;HUECKELHOVEN;DEU;10.07.1979;128914;test@test-mexxon.com
1625294631;ABI;201601;81501;815;MALE;XXXXXXXX;mm,üpklhömh;Chris;Criesbacher Str.;1;;26844;Jemgum;DEU;26.06.1989;128915;test@test-mexxon.com
847521778;ABI;201601;81501;815;FEMALE;XXXXXXXX;mm,üpklhömh;Sabrina;Jaspertstr.;29;;41812;Erkelenz;DEU;19.04.1990;128916;test@test-mexxon.com
231820966;ABI;201601;81501;815;MALE;XXXXXXXX;mm,üpklhömh;Andrea;Möhringer Str.;37;;52525;Heinsberg;DEU;13.02.1986;128917;test@test-mexxon.com
240226087;ABI;201601;81501;815;FEMALE;XXXXXXXX;mm,üpklhömh;Mohamed;Brünestr.;25;;19322;Wittenberge;DEU;24.11.1984;128918;test@test-mexxon.com
374846760;ABI;201601;81501;815;FEMALE;XXXXXXXX;mm,üpklhömh;Maik;Victor-Jara-Str.;8;;91058;Erlangen;DEU;04.12.1967;128919;test@test-mexxon.com
1136241344;ABI;201601;81501;815;FEMALE;XXXXXXXX;mm,üpklhömh;Annemarie;Hasselbrookstr.;29;;2977;HOYERSWERDA;DEU;22.03.1953;128920;test@test-mexxon.com
1392417487;ABI;201601;81501;815;MALE;XXXXXXXX;mm,üpklhömh;Nils;Hammacherstr.;37;;38518;Gifhorn;DEU;01.07.1971;128921;test@test-mexxon.com
2067685694;ABI;201601;81501;815;MALE;XXXXXXXX;mm,üpklhömh;Birgit;Damer Str.;58;;6295;Lutherstadt Eisleben;DEU;27.01.1989;128922;test@test-mexxon.com
117679747;ABI;201601;81501;815;FEMALE;XXXXXXXX;mm,üpklhömh;Benjamin;Gebrüder-Grimm-Str.;1;;22399;Hamburg;DEU;29.08.1982;128923;test@test-mexxon.com
1966789931;ABI;201601;81501;815;FEMALE;XXXXXXXX;mm,üpklhömh;Ronny;Brunnenstr.;49;;97618;HOHENROTH;DEU;19.10.1969;128924;test@test-mexxon.com
2000276544;ABI;201601;81501;815;MALE;XXXXXXXX;mm,üpklhömh;Sven;Im Siekerfelde;3a;;98701;Neustadt;DEU;10.12.1983;128925;test@test-mexxon.com
499527286;ABI;201601;81501;815;MALE;XXXXXXXX;mm,üpklhömh;Christian;Boxlund;8A;;23970;Wismar;DEU;26.04.1989;128926;test@test-mexxon.com
506855914;ABI;201601;81501;815;FEMALE;XXXXXXXX;mm,üpklhömh;Jessica;Tannenweg;1;;26524;Berumbur;DEU;24.07.1988;128927;test@test-mexxon.com
1489327590;ABI;201601;81501;815;MALE;XXXXXXXX;mm,üpklhömh;Monika;Grenzhausener Str.;49;;58089;Hagen;DEU;29.12.1982;128928;test@test-mexxon.com
801753628;ABI;201601;81501;815;FEMALE;XXXXXXXX;mm,üpklhömh;Hans-Christian;Neuwiedenthaler Str.;40;;6386;Osternienburger Land;DEU;10.07.1971;128929;test@test-mexxon.com
1263234003;ABI;201601;81501;815;MALE;XXXXXXXX;mm,üpklhömh;Nancy;Engelburgergasse;12;;51069;Köln;DEU;09.10.1985;128930;test@test-mexxon.com
444529853;ABI;201601;81501;815;MALE;XXXXXXXX;mm,üpklhömh;Samantha;Römerpfad;57 c;;16225;EBERSWALDE;DEU;05.10.1984;128931;test@test-mexxon.com
